,ID,REGION,SUBREGION,COUNTRY,LOCATION,LAT,LON,REEF_SYSTEM,REEF_TYPE,REEF_NAME,WATER_DEPTH,ISLAND_NAME,PROTECTED,TOURISM,COUNTRY_CODE,SIZE
2771,1335,Asia,Southeast Asia,Thailand,,8.28333,98.6,Phangnga Bay,,Phangnga Bay,,,Yes,0,,3
2797,1350,Asia,Southeast Asia,Thailand,,7.86667,98.83333,Phuket,Fringing,Hat Nopharat Thara,,,Yes,0,,3
2858,1363,Asia,Southeast Asia,Thailand,,9.55,99.68333,Ang Thong Islands,Fringing,Ang Thong Islands ( Mu Ko Ang Thong ),,,Yes,0,,3
2860,1368,Asia,Southeast Asia,Thailand,,6.7,99.7,Tarutao Islands,Fringing,Tarutao Islands,,,Yes,0,,3
2910,1356,Asia,Southeast Asia,Thailand,,12.48333,100.0,Khao Sam Roi Yot,,Khao Sam Roi Yot,,,Yes,0,,3
3013,1355,Asia,Southeast Asia,Thailand,,12.53333,101.45,Khao Laem Ya - Mu Ko Samet,,Khao Laem Ya - Mu Ko Samet,,,Yes,0,,3
3222,60,Australia,Australia and Papua New Guinea,Australia,,-10.58333,105.58333,Chirstmas Island,Fringing,Christmas Island Reefs,,Christmas Island,Yes,1,,3
3235,520,Asia,Southeast Asia,Indonesia,,-5.5166699999999995,106.48333000000001,Java,Platform,Seribu Islands,20.0,Seribu Archipelago,Yes,0,,3
3321,1314,Asia,Southeast Asia,Vietnam,,8.7,106.63333,Vietnam,,Con Son Islands ( Con Dao ),,,Yes,0,,3
3578,1199,Asia,North and East Asia,China,,22.53333,114.3,Mirs Bay,,Kat O Chau ( Crooked Island ),,China,Yes,0,,3
3614,827,Asia,Southeast Asia,Indonesia,,-7.83333,114.41667,Java,Fringing,Baluran,,Java,Yes,0,,3
3746,1240,Asia,Southeast Asia,Malaysia,,6.0,116.03333,Tunku Abdul Rahman,Fringing/Patch Reef,Tunku Abdul Rahman,17.0,Borneo,Yes,0,,3
3766,3632,Australia,Australia and Papua New Guinea,Australia,,-20.33333,116.33333,Dampier Archipelago,,Mermaid Sound,,Dampier Archipelago,Yes,0,,3
3830,3688,Asia,Southeast Asia,Indonesia,,-8.48333,117.65,Sumbawa,Fringing,Moyo Island,,Indonesia,Yes,0,,3
3849,1205,Asia,Southeast Asia,Indonesia,,2.15,118.33333,Kalimantan,Fringing,Sangalaki Island,,,Yes,0,,3
3852,1239,Asia,Southeast Asia,Malaysia,,4.2,118.55,Semporna,Fringing,Sipadan Island ( Pulau Sipadan ),41.0,Borneo,Yes,1,,3
3894,3694,Asia,Southeast Asia,Indonesia,,2.0,118.75,Kalimantan,Fringing,Maratua-Kurang Island,,,Yes,0,,3
4023,830,Asia,Southeast Asia,Indonesia,,-8.58333,119.58333,Komodo and Flores,Fringing,Komodo Island,,Nusa Tenggara,Yes,0,,3
4040,3695,Asia,Southeast Asia,Indonesia,,0.16667,119.75,Sulawesi,Fringing,Pasoso Island,,Sulawesi,Yes,0,,3
4065,379,Asia,Southeast Asia,Philippines,,8.83333,119.88333,Tubbataha Reef,Atoll,Tubbataha Reefs,,,Yes,1,,3
4126,1310,Asia,North and East Asia,Taiwan,,23.316670000000002,120.05,Bei-Men Coast,,Bei-Men Coast,,,Yes,0,,3
4127,128,Asia,Southeast Asia,Philippines,,16.21667,120.05,Lingayen Gulf,Non-reef coral community,Hundred Islands,18.0,Luzon Island,Yes,0,,3
4223,92,Asia,Southeast Asia,Philippines,,14.066670000000002,120.56667,Nasugbu,Fringing,Fortune Island,24.0,Luzon,Yes,0,,3
4256,1312,Asia,North and East Asia,Taiwan,,21.96667,120.7,Nan Wan Bay,Fringing,Kenting,,Taiwan,Yes,0,,3
4285,332,Asia,Southeast Asia,Philippines,,13.7,120.81667,Balayan Bay,Fringing,Sombrero Island,,Luzon Island,Yes,1,,3
4318,1311,Asia,North and East Asia,Taiwan,,22.15,120.88333,Jeou-Perng Coast,,Jeou-Perng Coast,,,Yes,0,,3
4334,299,Asia,Southeast Asia,Philippines,,13.53333,120.93333,Puerto Galera Bay,Fringing,Puerto Galera,,Mindoro Is,Yes,1,,3
4434,93,Asia,Southeast Asia,Philippines,,18.816670000000002,121.38333,Babuyan Islands,Barrier,Fuga Island,,Luzon,Yes,1,,3
4466,1313,Asia,North and East Asia,Taiwan,,25.28333,121.56667,North Coast,,North Coast,,,Yes,0,,3
4662,3698,Asia,Southeast Asia,Indonesia,,-6.36667,122.5,Sulawesi,Fringing,Kakabia Island,,Sulawesi,Yes,0,,3
4765,29,Australia,Australia and Papua New Guinea,Australia,,-12.16667,122.88333,Ashmore Reef,Barrier,Ashmore Reef,,West Islands,Yes,0,,3
4768,3689,Asia,Southeast Asia,Indonesia,,-4.5,122.91667,Sulawesi,Fringing,Batikolo Point ( Tanjung Batikolo / Baticolo ),,Sulawesi,Yes,0,,3
4787,3699,Asia,Southeast Asia,Indonesia,,-4.16667,123.08333,Sulawesi,Fringing,Selat Wowoni,,Sulawesi,Yes,0,,3
4850,3696,Asia,Southeast Asia,Indonesia,,-1.83333,123.23333000000001,Sulawesi,Fringing,Peleng-Banggai Islands,,Sulawesi,Yes,0,,3
4901,337,Asia,Southeast Asia,Philippines,,9.4,123.36667,Cebu S,Fringing,Sumilon Island,,Cebu Island,Yes,1,,3
4939,988,Asia,Southeast Asia,Philippines,,10.96667,123.5,Negros NE,Fringing,Sagay,,Negros Island,Yes,0,,3
5035,288,Asia,Southeast Asia,Philippines,,9.58333,123.75,Bohol SW,Fringing,Panglao Island,55.0,Bohol,Yes,1,,3
5088,1213,Asia,North and East Asia,Japan,,24.316670000000002,123.88333,Iriomote,,Iriomote,,,Yes,0,,3
5145,1279,Asia,Southeast Asia,Philippines,,10.26667,124.05,Olango,Fringing,Olango Island,,,Yes,0,,3
5228,832,Asia,Southeast Asia,Indonesia,,1.7,124.43333,Bunaken Islands,Fringing,Bunaken Islands,,Sulawesi,Yes,1,,3
5233,831,Asia,Southeast Asia,Indonesia,,1.36667,124.5,Manado,Fringing,Arakan,,Sulawesi,Yes,0,,3
5290,1762,Asia,Southeast Asia,Indonesia,,1.7,124.76666999999999,Bunaken Islands,Fringing,Montehage,,Sulawesi,Yes,1,,3
5291,1763,Asia,Southeast Asia,Indonesia,,1.7,124.76666999999999,Bunaken Islands,Fringing,Nain Island,,Sulawesi,Yes,1,,3
5294,1204,Asia,Southeast Asia,Indonesia,,1.7,124.76666999999999,Bunaken Islands,Fringing,Bunaken Island,,Sulawesi,Yes,1,,3
5295,1761,Asia,Southeast Asia,Indonesia,,1.7,124.76666999999999,Bunaken Islands,Fringing,Manado-Tua,,Sulawesi,Yes,1,,3
5645,1219,Asia,North and East Asia,Japan,,26.5,127.83333,Okinawa Senseki,,Okinawa Senseki,,,Yes,0,,3
5670,1218,Asia,North and East Asia,Japan,,26.383329999999997,128.0,Okinawa Kaigan,Barrier,Okinawa Kaigan,,,Yes,0,,3
5719,1210,Asia,North and East Asia,Japan,,28.0,129.33333000000002,Amami-Gunto,,Amami-Gunto,,,Yes,0,,3
5721,1220,Asia,North and East Asia,Japan,,33.26667,129.38333,Saikai,,Saikai,,,Yes,0,,3
5729,1202,Asia,Southeast Asia,Indonesia,,-7.71667,129.91666999999998,Banda Island,Fringing,Laut Banda,,,Yes,0,,3
5740,1212,Asia,North and East Asia,Japan,,33.66667,130.33333000000002,Genkai,,Genkai,,,Yes,0,,3
5741,847,Asia,Southeast Asia,Indonesia,,-0.41667,130.55,Maluku,Fringing,Raja Ampat,,Irian Jaya,Yes,0,,3
5743,1214,Asia,North and East Asia,Japan,,31.4,130.83333000000002,Kirishima-Yaku,,Kirishima-Yaku,,,Yes,0,,3
5745,3691,Asia,Southeast Asia,Indonesia,,2.5,130.83333000000002,Irian Jaya,Fringing,Sabuda Tataruga,,Irian Jaya,Yes,0,,3
5754,1216,Asia,North and East Asia,Japan,,31.28333,131.46667,Nichinan Kaigan,,Nichinan Kaigan,,,Yes,0,,3
5757,1217,Asia,North and East Asia,Japan,,32.8,132.0,Nippo Kaigan,,Nippo Kaigan,,,Yes,0,,3
5764,1211,Asia,North and East Asia,Japan,,33.01667,132.38333,Ashizuri - Uwakai,,Ashizuri - Uwakai,,,Yes,0,,3
5793,1270,Pacific,Micronesia,Palau,,7.1416699999999995,134.28333,Southern Lagoon,Barrier,Orokuizu Islands ( Ngerukeuid / Ngerukewid ),,Palau,Yes,0,,3
5813,1215,Asia,North and East Asia,Japan,,33.46667,134.4,Muroto - Anan Kaigan,,Muroto - Anan Kaigan,,,Yes,0,,3
5864,1203,Asia,Southeast Asia,Indonesia,,-2.55,134.63333,Cenderawasih Bay,Various structure types present,Marino Teluk Cenderawasih,,,Yes,0,,3
5887,848,Asia,Southeast Asia,Indonesia,,-3.3666699999999996,135.16666999999998,Cenderawasih Bay,Fringing,Auri Islands,,,Yes,0,,3
5888,3685,Asia,Southeast Asia,Indonesia,,-3.0,135.33333000000002,Irian Jaya,All structures present,Cendrawasih Bay,20.0,New Guinea,Yes,0,,3
5889,1430,Asia,North and East Asia,Japan,,33.36667,135.81667,Kushimoto,Non-reef coral community,Kushimoto,,Honshu,Yes,0,,3
5893,1222,Asia,North and East Asia,Japan,,33.81667,136.26667,Yoshino - Kumano,,Yoshino - Kumano,,,Yes,0,,3
5906,5812,Australia,Australia and Papua New Guinea,Australia,,-17.16667,140.0,Great Barrier Reef,,ARD Bowden Reef ( Reef 18722 ),,,Yes,0,,3
5929,4363,Australia,Australia and Papua New Guinea,Australia,,-10.69167,142.55,Great Barrier Reef,,Sextant Rock Reef,,,Yes,0,,3
5930,4365,Australia,Australia and Papua New Guinea,Australia,,-10.7,142.55,Great Barrier Reef,,Sana Rock Reef,,,Yes,0,,3
5931,4366,Australia,Australia and Papua New Guinea,Australia,,-10.69167,142.55,Great Barrier Reef,,Tree Islet Reef,,,Yes,0,,3
5932,4569,Australia,Australia and Papua New Guinea,Australia,,-10.828330000000001,142.55833,Great Barrier Reef,,Reef 10432,,,Yes,0,,3
5933,4566,Australia,Australia and Papua New Guinea,Australia,,-10.72333,142.56667,Great Barrier Reef,,Reef 10429,,,Yes,0,,3
5934,4364,Australia,Australia and Papua New Guinea,Australia,,-10.70833,142.56667,Great Barrier Reef,,Ida Island Reef,,,Yes,0,,3
5935,4552,Australia,Australia and Papua New Guinea,Australia,,-10.825,142.575,Great Barrier Reef,,Reef 10332,,,Yes,0,,3
5936,4567,Australia,Australia and Papua New Guinea,Australia,,-10.73,142.57833,Great Barrier Reef,,Reef 10430,,,Yes,0,,3
5937,4568,Australia,Australia and Papua New Guinea,Australia,,-10.795,142.58,Great Barrier Reef,,Reef 10431,,,Yes,0,,3
5938,4553,Australia,Australia and Papua New Guinea,Australia,,-10.83333,142.58333000000002,Great Barrier Reef,,Reef 10333,,,Yes,0,,3
5939,4550,Australia,Australia and Papua New Guinea,Australia,,-10.775,142.59167,Great Barrier Reef,,Reef 10330,,,Yes,0,,3
5940,4535,Australia,Australia and Papua New Guinea,Australia,,-10.713330000000001,142.59667,Great Barrier Reef,,Albany Island Reef A ( Reef 10318A ),,,Yes,0,,3
5941,4570,Australia,Australia and Papua New Guinea,Australia,,-10.74167,142.59833,Great Barrier Reef,,Reef 10433,,,Yes,0,,3
5942,4534,Australia,Australia and Papua New Guinea,Australia,,-10.70833,142.6,Great Barrier Reef,,Brush Islet Reef,,,Yes,0,,3
5943,4571,Australia,Australia and Papua New Guinea,Australia,,-10.75833,142.605,Great Barrier Reef,,Reef 10434,,,Yes,0,,3
5944,4538,Australia,Australia and Papua New Guinea,Australia,,-10.73333,142.60833,Great Barrier Reef,,Albany Island Reef D ( Reef 10318D ),,,Yes,0,,3
5946,4536,Australia,Australia and Papua New Guinea,Australia,,-10.725,142.61667,Great Barrier Reef,,Albany Island Reef B ( Reef 10318B ),,,Yes,0,,3
5947,4548,Australia,Australia and Papua New Guinea,Australia,,-10.75833,142.61667,Great Barrier Reef,,Ulfa Rock Reef,,,Yes,0,,3
5948,4549,Australia,Australia and Papua New Guinea,Australia,,-10.76667,142.625,Great Barrier Reef,,Ariel Bank(  Reef 10329 ),,,Yes,0,,3
5949,4537,Australia,Australia and Papua New Guinea,Australia,,-10.75,142.625,Great Barrier Reef,,Albany Island Reef C ( Reef 10318C ),,,Yes,0,,3
5950,4539,Australia,Australia and Papua New Guinea,Australia,,-10.73333,142.625,Great Barrier Reef,,Pitt Rock Reef,,,Yes,0,,3
5951,4540,Australia,Australia and Papua New Guinea,Australia,,-10.725,142.625,Great Barrier Reef,,Mai Islet Reef,,,Yes,0,,3
5953,4562,Australia,Australia and Papua New Guinea,Australia,,-10.91667,142.63333,Great Barrier Reef,,Trochus Island Reef,,,Yes,0,,3
5954,4541,Australia,Australia and Papua New Guinea,Australia,,-10.71667,142.63333,Great Barrier Reef,,Albany Rock Reef ( Reef 10321 ),,,Yes,0,,3
5955,4542,Australia,Australia and Papua New Guinea,Australia,,-10.7,142.675,Great Barrier Reef,,North Brother Rock Reef,,,Yes,0,,3
5956,4554,Australia,Australia and Papua New Guinea,Australia,,-10.81667,142.68333,Great Barrier Reef,,Four Fathom Patches,,,Yes,0,,3
5957,4543,Australia,Australia and Papua New Guinea,Australia,,-10.71667,142.68333,Great Barrier Reef,,Middle Brother Islet Reef,,,Yes,0,,3
5958,4544,Australia,Australia and Papua New Guinea,Australia,,-10.725,142.69167,Great Barrier Reef,,South Brother Rock Reef,,,Yes,0,,3
5959,4559,Australia,Australia and Papua New Guinea,Australia,,-10.88667,142.7,Great Barrier Reef,,Brewis Island Reef,,,Yes,0,,3
5961,4560,Australia,Australia and Papua New Guinea,Australia,,-10.89167,142.70167,Great Barrier Reef,,Turtle Island Reef,,,Yes,0,,3
5962,4551,Australia,Australia and Papua New Guinea,Australia,,-10.8,142.70833000000002,Great Barrier Reef,,Harrington Shoal,,,Yes,0,,3
5963,4563,Australia,Australia and Papua New Guinea,Australia,,-10.93333,142.70833000000002,Great Barrier Reef,,Turtle Head Island Reef A ( Reef 10343A ),,,Yes,0,,3
5964,4564,Australia,Australia and Papua New Guinea,Australia,,-10.95,142.70833000000002,Great Barrier Reef,,Turtle Head Island Reef B ( Reef 10343B ),,,Yes,0,,3
5966,4555,Australia,Australia and Papua New Guinea,Australia,,-10.81667,142.725,Great Barrier Reef,,Harrington Reef,,,Yes,0,,3
5967,4545,Australia,Australia and Papua New Guinea,Australia,,-10.675,142.74167,Great Barrier Reef,,North Ledge Reef,,,Yes,0,,3
5968,4547,Australia,Australia and Papua New Guinea,Australia,,-10.71667,142.74167,Great Barrier Reef,,South Ledge Reef,,,Yes,0,,3
5969,4556,Australia,Australia and Papua New Guinea,Australia,,-10.825,142.76667,Great Barrier Reef,,Wyborn Reef,,,Yes,0,,3
5970,4565,Australia,Australia and Papua New Guinea,Australia,,-10.99167,142.76667,Great Barrier Reef,,Tern Island Reef,,,Yes,0,,3
5971,4561,Australia,Australia and Papua New Guinea,Australia,,-10.9,142.775,Great Barrier Reef,,Shortland Reef,,,Yes,0,,3
5972,4546,Australia,Australia and Papua New Guinea,Australia,,-10.68333,142.78333,Great Barrier Reef,,Meggi-Damun Reef,,,Yes,0,,3
5973,4655,Australia,Australia and Papua New Guinea,Australia,,-11.025,142.78333,Great Barrier Reef,,Thomson Island Reef,,,Yes,0,,3
5974,4665,Australia,Australia and Papua New Guinea,Australia,,-11.075,142.79166999999998,Great Barrier Reef,,Reef 11003,,,Yes,0,,3
5975,4669,Australia,Australia and Papua New Guinea,Australia,,-11.2,142.80833,Great Barrier Reef,,Reef 11006,,,Yes,0,,3
5977,4662,Australia,Australia and Papua New Guinea,Australia,,-11.25,142.81667,Great Barrier Reef,,Reef 11008,,,Yes,0,,3
5978,4661,Australia,Australia and Papua New Guinea,Australia,,-11.23333,142.825,Great Barrier Reef,,Reef 11007,,,Yes,0,,3
5979,4663,Australia,Australia and Papua New Guinea,Australia,,-11.29167,142.825,Great Barrier Reef,,Reef 11011,,,Yes,0,,3
5980,4667,Australia,Australia and Papua New Guinea,Australia,,-11.19167,142.825,Great Barrier Reef,,Reef 11005,,,Yes,0,,3
5983,4656,Australia,Australia and Papua New Guinea,Australia,,-11.15833,142.83333000000002,Great Barrier Reef,,Gilmore Bank,,,Yes,0,,3
5986,4668,Australia,Australia and Papua New Guinea,Australia,,-11.56667,142.84167,Great Barrier Reef,,Reef 11133,,,Yes,0,,3
5988,4670,Australia,Australia and Papua New Guinea,Australia,,-11.625,142.85833,Great Barrier Reef,,Reef 11135,,,Yes,0,,3
5989,4678,Australia,Australia and Papua New Guinea,Australia,,-11.8,142.85833,Great Barrier Reef,,Reef 11145,,,Yes,0,,3
5990,4657,Australia,Australia and Papua New Guinea,Australia,,-11.25,142.86667,Great Barrier Reef,,Bushy Island Reef,,,Yes,0,,3
5991,4659,Australia,Australia and Papua New Guinea,Australia,,-11.51667,142.86667,Great Barrier Reef,,Hunter Reefs,,,Yes,0,,3
5992,4664,Australia,Australia and Papua New Guinea,Australia,,-11.375,142.86667,Great Barrier Reef,,Reef 11012,,,Yes,0,,3
5993,4666,Australia,Australia and Papua New Guinea,Australia,,-11.43333,142.875,Great Barrier Reef,,Reef 11015,,,Yes,0,,3
5994,4677,Australia,Australia and Papua New Guinea,Australia,,-11.78333,142.875,Great Barrier Reef,,Reef 11144,,,Yes,0,,3
5995,4682,Australia,Australia and Papua New Guinea,Australia,,-11.85,142.88333,Great Barrier Reef,,Reef 11149,,,Yes,0,,3
5996,4673,Australia,Australia and Papua New Guinea,Australia,,-11.76667,142.89167,Great Barrier Reef,,Reef 11140,,,Yes,0,,3
5997,4681,Australia,Australia and Papua New Guinea,Australia,,-11.825,142.89167,Great Barrier Reef,,Reef 11148,,,Yes,0,,3
5998,911,Australia,Australia and Papua New Guinea,Australia,,-11.59167,142.9,GBR North,,Pirie,,,Yes,0,,3
5999,4680,Australia,Australia and Papua New Guinea,Australia,,-11.8,142.9,Great Barrier Reef,,Reef 11147,,,Yes,0,,3
6000,4671,Australia,Australia and Papua New Guinea,Australia,,-11.65,142.90833,Great Barrier Reef,,Reef 11137,,,Yes,0,,3
6003,4674,Australia,Australia and Papua New Guinea,Australia,,-11.76667,142.91666999999998,Great Barrier Reef,,Reef 11141,,,Yes,0,,3
6004,4685,Australia,Australia and Papua New Guinea,Australia,,-11.88333,142.91666999999998,Great Barrier Reef,,Reef 11152,,,Yes,0,,3
6005,4557,Australia,Australia and Papua New Guinea,Australia,,-10.80833,142.93333,Great Barrier Reef,,Reef 10337,,,Yes,0,,3
6006,882,Australia,Australia and Papua New Guinea,Australia,,-11.24167,142.93333,GBR North,,Cairncross Islets Reef,,,Yes,0,,3
6007,883,Australia,Australia and Papua New Guinea,Australia,,-11.59167,142.93333,GBR North,,Hannibal Islets Reef,,,Yes,0,,3
6008,4653,Australia,Australia and Papua New Guinea,Australia,,-11.79167,142.93333,Great Barrier Reef,,Niggerhead Reef,,,Yes,0,,3
6009,4658,Australia,Australia and Papua New Guinea,Australia,,-11.44167,142.93333,Great Barrier Reef,,Pearn Rock Reef,,,Yes,0,,3
6010,4683,Australia,Australia and Papua New Guinea,Australia,,-11.84167,142.93333,Great Barrier Reef,,Reef 11150,,,Yes,0,,3
6011,4675,Australia,Australia and Papua New Guinea,Australia,,-11.76667,142.94167,Great Barrier Reef,,Reef 11142,,,Yes,0,,3
6012,4676,Australia,Australia and Papua New Guinea,Australia,,-11.76667,142.95,Great Barrier Reef,,Reef 11143,,,Yes,0,,3
6013,889,Australia,Australia and Papua New Guinea,Australia,,-11.38333,142.96667,GBR North,,Halfway Islets Reef,,,Yes,0,,3
6014,4672,Australia,Australia and Papua New Guinea,Australia,,-11.75833,142.96667,Great Barrier Reef,,Reef 11139,,,Yes,0,,3
6015,4679,Australia,Australia and Papua New Guinea,Australia,,-11.88333,142.96667,Great Barrier Reef,,Reef 11153,,,Yes,0,,3
6017,4558,Australia,Australia and Papua New Guinea,Australia,,-10.8,142.98333,Great Barrier Reef,,Reef 10338,,,Yes,0,,3
6018,901,Australia,Australia and Papua New Guinea,Australia,,-11.73333,142.98333,GBR North,,Macarthur Island Reefs,,,Yes,0,,3
6019,4684,Australia,Australia and Papua New Guinea,Australia,,-11.85833,142.99167,Great Barrier Reef,,Reef 11151,,,Yes,0,,3
6021,880,Australia,Australia and Papua New Guinea,Australia,,-11.23333,143.0,Great Barrier Reef,,Douglas Islet Reef ( Reef 11038 ),,,Yes,0,,3
6022,4779,Australia,Australia and Papua New Guinea,Australia,,-11.80833,143.0,Great Barrier Reef,,Reef 11172,,,Yes,0,,3
6023,4827,Australia,Australia and Papua New Guinea,Australia,,-11.125,143.0,Great Barrier Reef,,Reef 11027,,,Yes,0,,3
6024,4702,Australia,Australia and Papua New Guinea,Australia,,-11.59167,143.00833,Great Barrier Reef,,Viking Reef,,,Yes,0,,3
6025,907,Australia,Australia and Papua New Guinea,Australia,,-11.16667,143.01667,Great Barrier Reef,,Milman Islet,,,Yes,0,,3
6026,4701,Australia,Australia and Papua New Guinea,Australia,,-11.55,143.01667,Cape Grenville,Platform,Wizard Reef  ( Reef 11156 ),,,Yes,0,,3
6027,897,Australia,Australia and Papua New Guinea,Australia,,-11.49167,143.025,Cape Grenville,Platform,Little Boydong Islet Reef ( Reef 11061 ),,,Yes,0,,3
6028,4689,Australia,Australia and Papua New Guinea,Australia,,-11.11667,143.025,Great Barrier Reef,,Sinclair Islet Reef,,,Yes,0,,3
6029,4697,Australia,Australia and Papua New Guinea,Australia,,-11.49167,143.025,Cape Grenville,Platform,Boydong Island Reef ( Reef 11062 ),,,Yes,0,,3
6030,869,Australia,Australia and Papua New Guinea,Australia,,-11.2,143.03333,Great Barrier Reef,,Aplin islet,,,Yes,0,,3
6031,929,Australia,Australia and Papua New Guinea,Australia,,-11.45,143.03333,Great Barrier Reef,,Wallace Islet Reef,,,Yes,0,,3
6032,4696,Australia,Australia and Papua New Guinea,Australia,,-11.38333,143.03333,Great Barrier Reef,,Jardine Islet Reef,,,Yes,0,,3
6033,4837,Australia,Australia and Papua New Guinea,Australia,,-11.28333,143.03333,Great Barrier Reef,,Reef 11041A,,,Yes,0,,3
6035,4838,Australia,Australia and Papua New Guinea,Australia,,-11.28333,143.05,Great Barrier Reef,,Reef 11041B,,,Yes,0,,3
6037,870,Australia,Australia and Papua New Guinea,Australia,,-11.525,143.06667,Great Barrier Reef,,Arnold Reef ( Reef 11001 ),,,Yes,0,,3
6038,877,Australia,Australia and Papua New Guinea,Australia,,-11.38333,143.075,Great Barrier Reef,,Cholmondeley Islet Reef,,,Yes,0,,3
6039,4845,Australia,Australia and Papua New Guinea,Australia,,-11.36667,143.075,Great Barrier Reef,,Reef 11051,,,Yes,0,,3
6040,4854,Australia,Australia and Papua New Guinea,Australia,,-11.48333,143.075,Great Barrier Reef,,Reef 11060,,,Yes,0,,3
6043,916,Australia,Australia and Papua New Guinea,Australia,,-11.78333,143.08333000000002,Cape Grenville,Platform,South Bird Islands Reef ( Reef 11169 ),,,Yes,0,,3
6044,4745,Australia,Australia and Papua New Guinea,Australia,,-11.76667,143.08333000000002,Cape Grenville,Platform,Bird Islands (Reef 11167 ),,,Yes,0,,3
6045,4770,Australia,Australia and Papua New Guinea,Australia,,-11.51667,143.08333000000002,Great Barrier Reef,,Reef 11154,,,Yes,0,,3
6046,4581,Australia,Australia and Papua New Guinea,Australia,,-10.75,143.09167,Great Barrier Reef,,Reef 10353,,,Yes,0,,3
6047,4687,Australia,Australia and Papua New Guinea,Australia,,-11.06667,143.09167,Great Barrier Reef,,Christmas Reef,,,Yes,0,,3
6048,4576,Australia,Australia and Papua New Guinea,Australia,,-10.775,143.1,Great Barrier Reef,,Reef 10299,,,Yes,0,,3
6049,4834,Australia,Australia and Papua New Guinea,Australia,,-11.175,143.1,Great Barrier Reef,,Reef 11034,,,Yes,0,,3
6050,4749,Australia,Australia and Papua New Guinea,Australia,,-11.9,143.10833,Great Barrier Reef,,Reef 11176,,,Yes,0,,3
6051,4921,Australia,Australia and Papua New Guinea,Australia,,-12.19167,143.10833,Great Barrier Reef,,Tyrrel Reefs,,,Yes,0,,3
6052,4604,Australia,Australia and Papua New Guinea,Australia,,-10.98333,143.125,Great Barrier Reef,,Reef 10376,,,Yes,0,,3
6053,4781,Australia,Australia and Papua New Guinea,Australia,,-11.90833,143.125,Great Barrier Reef,,Reef 11177,,,Yes,0,,3
6054,4852,Australia,Australia and Papua New Guinea,Australia,,-11.46667,143.125,Great Barrier Reef,,Reef 11058,,,Yes,0,,3
6055,4926,Australia,Australia and Papua New Guinea,Australia,,-12.28333,143.125,Great Barrier Reef,,Ada Reef ( Reef 12015 ),,,Yes,0,,3
6056,4600,Australia,Australia and Papua New Guinea,Australia,,-10.95,143.13333,Great Barrier Reef,,Reef 10373,,,Yes,0,,3
6057,4841,Australia,Australia and Papua New Guinea,Australia,,-11.31667,143.13333,Great Barrier Reef,,Reef 11046,,,Yes,0,,3
6058,4842,Australia,Australia and Papua New Guinea,Australia,,-11.34167,143.13333,Great Barrier Reef,,Reef 11047,,,Yes,0,,3
6059,4922,Australia,Australia and Papua New Guinea,Australia,,-12.23333,143.13333,Great Barrier Reef,,Pickard Reef,,,Yes,0,,3
6061,4836,Australia,Australia and Papua New Guinea,Australia,,-11.26667,143.15,Great Barrier Reef,,Reef 11040,,,Yes,0,,3
6062,4599,Australia,Australia and Papua New Guinea,Australia,,-10.95,143.15833,Great Barrier Reef,,Reef 10372,,,Yes,0,,3
6063,4853,Australia,Australia and Papua New Guinea,Australia,,-11.46667,143.15833,Great Barrier Reef,,Reef 11059,,,Yes,0,,3
6065,4771,Australia,Australia and Papua New Guinea,Australia,,-11.53333,143.16666999999998,Great Barrier Reef,,Reef 11155,,,Yes,0,,3
6066,4844,Australia,Australia and Papua New Guinea,Australia,,-11.375,143.16666999999998,Great Barrier Reef,,Reef 11050,,,Yes,0,,3
6067,4846,Australia,Australia and Papua New Guinea,Australia,,-11.43333,143.16666999999998,Great Barrier Reef,,Reef 11054,,,Yes,0,,3
