,lat,lon,popdens
964,42.875,-78.875,382.54
965,42.875,-71.375,319.11
966,42.875,-2.625,683.35
967,42.875,-1.625,913.33
968,42.875,13.625,330.89
969,42.875,23.375,790.02
970,42.875,47.625,612.92
971,42.875,71.375,819.19
972,42.875,74.625,4188.39
973,42.875,125.875,286.22
974,42.875,132.625,475.52
975,42.875,132.875,411.31
976,42.875,143.125,266.19
977,42.625,-88.625,355.78
978,42.625,-87.875,256.71
979,42.625,-83.375,1018.3
980,42.625,-83.125,947.06
981,42.625,-82.875,511.28
982,42.625,-73.875,330.89
983,42.625,-71.375,1691.79
984,42.625,-71.125,591.09
985,42.625,-70.625,382.54
986,42.625,2.875,612.92
987,42.625,12.625,458.58
988,42.625,23.375,849.44
989,42.625,27.375,355.78
990,42.625,125.625,266.19
991,42.625,125.875,286.22
992,42.625,141.625,307.74
993,42.375,-122.875,1055.9
994,42.375,-87.875,2710.63
995,42.375,-83.375,1691.79
996,42.375,-83.125,3133.74
997,42.375,-71.875,319.11
998,42.375,-71.375,256.71
999,42.375,-71.125,5597.98
1000,42.375,-7.875,1177.24
1001,42.375,-3.625,1411.26
1002,42.375,14.125,849.44
1003,42.375,14.375,319.11
1004,42.375,69.625,570.04
1005,42.375,123.875,2261.16
1006,42.375,125.375,286.22
1007,42.125,-88.375,355.78
1008,42.125,-87.875,1094.89
1009,42.125,-83.125,475.52
1010,42.125,-72.625,612.92
1011,42.125,-71.625,256.71
1012,42.125,-71.375,266.19
1013,42.125,-71.125,880.81
1014,42.125,-70.875,296.78
1015,42.125,14.625,286.22
1016,42.125,41.625,819.19
1017,42.125,121.625,2102.98
1018,42.125,121.875,1631.54
1019,42.125,123.375,1631.54
1020,42.125,123.625,1631.54
1021,41.875,-103.625,442.25
1022,41.875,-88.375,570.04
1023,41.875,-88.125,1018.3
1024,41.875,-87.875,2102.98
1025,41.875,-87.625,5020.97
1026,41.875,-79.125,511.28
1027,41.875,-72.875,256.71
1028,41.875,-72.625,530.16
1029,41.875,-71.375,1312.53
1030,41.875,-8.875,307.74
1031,41.875,12.375,1691.79
1032,41.875,12.625,1573.44
1033,41.875,12.875,382.54
1034,41.875,121.875,296.78
1035,41.875,123.125,1135.32
1036,41.875,123.375,1631.54
1037,41.875,123.625,1631.54
1038,41.875,126.125,612.92
1039,41.875,140.875,790.02
1040,41.625,-93.625,493.08
1041,41.625,-88.625,256.71
1042,41.625,-88.125,475.52
1043,41.625,-87.875,511.28
1044,41.625,-87.625,1955.86
1045,41.625,-86.125,683.35
1046,41.625,-83.625,1094.89
1047,41.625,-81.375,396.67
1048,41.625,-80.125,734.75
1049,41.625,-73.875,266.19
1050,41.625,-72.875,493.08
1051,41.625,-72.625,442.25
1052,41.625,-71.125,256.71
1053,41.625,-70.375,493.08
1054,41.625,-8.375,368.92
1055,41.625,-4.625,475.52
1056,41.625,-1.125,296.78
1057,41.625,-0.875,549.74
1058,41.625,0.625,475.52
1059,41.625,2.125,330.89
1060,41.625,2.375,734.75
1061,41.625,2.625,790.02
1062,41.625,12.625,330.89
1063,41.625,13.375,947.06
1064,41.625,41.625,6019.04
1065,41.625,44.875,1463.37
1066,41.625,69.625,319.11
1067,41.625,120.125,849.44
1068,41.625,120.375,947.06
1069,41.625,121.625,296.78
1070,41.625,121.875,296.78
1071,41.625,122.625,319.11
1072,41.625,122.875,319.11
1073,41.625,123.125,1094.89
1074,41.625,123.375,1631.54
1075,41.625,123.625,1631.54
1076,41.375,-88.875,612.92
1077,41.375,-83.625,591.09
1078,41.375,-83.125,493.08
1079,41.375,-82.125,276.02
1080,41.375,-81.875,1135.32
1081,41.375,-81.625,458.58
1082,41.375,-74.125,382.54
1083,41.375,-73.125,307.74
1084,41.375,-72.875,442.25
1085,41.375,-72.125,382.54
1086,41.375,-71.875,382.54
1087,41.375,-8.375,734.75
1088,41.375,-8.125,307.74
1089,41.375,2.125,10000.0
1090,41.375,15.625,266.19
1091,41.375,19.625,475.52
1092,41.375,19.875,570.04
1093,41.375,20.125,570.04
1094,41.375,28.125,849.44
1095,41.375,28.375,2261.16
1096,41.375,28.625,2261.16
1097,41.375,69.125,790.02
1098,41.375,69.375,6241.31
1099,41.375,122.625,319.11
1100,41.375,123.125,3133.74
1101,41.375,123.375,296.78
1102,41.375,123.625,708.59
1103,41.375,123.875,734.75
1104,41.375,128.125,266.19
1105,41.125,-104.875,382.54
1106,41.125,-87.875,708.59
1107,41.125,-85.125,659.02
1108,41.125,-81.875,511.28
1109,41.125,-81.375,1018.3
1110,41.125,-80.625,612.92
1111,41.125,-73.875,1411.26
1112,41.125,-73.375,591.09
1113,41.125,-8.625,5398.63
1114,41.125,-8.375,307.74
1115,41.125,1.125,1463.37
1116,41.125,1.375,1055.9
1117,41.125,13.875,256.71
1118,41.125,14.875,307.74
1119,41.125,16.375,276.02
1120,41.125,16.625,426.5
1121,41.125,19.625,330.89
1122,41.125,19.875,343.11
1123,41.125,20.625,266.19
1124,41.125,28.125,2261.16
1125,41.125,28.375,2261.16
1126,41.125,28.625,2261.16
1127,41.125,28.875,2261.16
1128,41.125,29.125,2261.16
1129,41.125,29.375,2261.16
1130,41.125,29.625,2261.16
1131,41.125,29.875,1819.04
1132,41.125,30.125,330.89
1133,41.125,30.375,330.89
1134,41.125,69.125,475.52
1135,41.125,69.375,343.11
1136,41.125,69.625,790.02
1137,41.125,72.125,276.02
1138,41.125,111.875,849.44
1139,41.125,113.125,1754.26
1140,41.125,117.875,1754.26
1141,41.125,120.875,426.5
1142,41.125,121.125,1886.21
1143,41.125,122.625,442.25
1144,41.125,122.875,635.55
1145,41.125,123.125,2810.73
1146,41.125,123.875,355.78
1147,40.875,-111.875,708.59
1148,40.875,-96.625,1018.3
1149,40.875,-81.375,734.75
1150,40.875,-74.875,319.11
1151,40.875,-74.625,426.5
1152,40.875,-74.375,612.92
1153,40.875,-74.125,4503.43
1154,40.875,-73.875,10000.0
1155,40.875,-73.625,1517.41
1156,40.875,-73.375,1055.9
1157,40.875,-73.125,1220.71
1158,40.875,-72.875,276.02
1159,40.875,-8.625,396.67
1160,40.875,14.125,4503.43
1161,40.875,14.375,5398.63
1162,40.875,14.875,266.19
1163,40.875,17.125,286.22
1164,40.875,17.375,296.78
1165,40.875,29.375,330.89
1166,40.875,29.625,330.89
1167,40.875,29.875,330.89
1168,40.875,30.125,330.89
1169,40.875,68.625,1135.32
1170,40.875,71.875,426.5
1171,40.875,72.125,442.25
1172,40.875,72.375,442.25
1173,40.875,72.625,296.78
1174,40.875,72.875,276.02
1175,40.875,109.625,549.74
1176,40.875,109.875,761.89
1177,40.875,110.125,708.59
1178,40.875,111.625,849.44
1179,40.875,111.875,849.44
1180,40.875,114.875,2102.98
1181,40.875,120.625,330.89
1182,40.875,120.875,426.5
1183,40.875,122.125,396.67
1184,40.875,122.375,493.08
1185,40.875,122.625,442.25
1186,40.875,122.875,442.25
1187,40.875,140.625,426.5
1188,40.875,140.875,426.5
1189,40.625,-122.375,382.54
1190,40.625,-111.875,2028.09
1191,40.625,-89.625,319.11
1192,40.625,-75.375,1517.41
1193,40.625,-74.375,1517.41
1194,40.625,-74.125,3249.46
1195,40.625,-73.875,1573.44
1196,40.625,-73.625,2914.52
1197,40.625,-8.625,913.33
1198,40.625,-7.875,396.67
1199,40.625,-3.625,1517.41
1200,40.625,-3.125,442.25
1201,40.625,14.625,426.5
1202,40.625,14.875,1754.26
1203,40.625,15.875,396.67
1204,40.625,17.875,256.71
1205,40.625,29.125,368.92
1206,40.625,29.375,368.92
1207,40.625,29.625,330.89
1208,40.625,29.875,330.89
1209,40.625,30.125,330.89
1210,40.625,46.375,3022.14
1211,40.625,47.125,612.92
1212,40.625,70.875,286.22
1213,40.625,71.125,570.04
1214,40.625,71.875,330.89
1215,40.625,72.125,591.09
1216,40.625,72.375,549.74
1217,40.625,72.625,426.5
1218,40.625,109.625,790.02
1219,40.625,109.875,790.02
1220,40.625,110.125,790.02
1221,40.625,110.375,790.02
1222,40.625,115.125,530.16
1223,40.625,122.125,1135.32
1224,40.625,122.375,1135.32
1225,40.625,122.625,493.08
1226,40.625,122.875,442.25
1227,40.625,140.875,426.5
1228,40.375,-94.875,256.71
1229,40.375,-80.625,549.74
1230,40.375,-79.875,1754.26
1231,40.375,-79.625,307.74
1232,40.375,-75.625,307.74
1233,40.375,-74.625,947.06
1234,40.375,-74.125,368.92
1235,40.375,-7.875,343.11
1236,40.375,-3.875,4343.05
1237,40.375,-3.625,4669.73
1238,40.375,17.375,549.74
1239,40.375,18.125,330.89
1240,40.375,49.625,570.04
1241,40.375,71.125,570.04
1242,40.375,71.375,343.11
1243,40.375,71.625,276.02
1244,40.375,71.875,947.06
1245,40.375,113.125,659.02
1246,40.375,113.375,612.92
1247,40.375,116.125,530.16
1248,40.375,116.375,530.16
1249,40.375,116.875,442.25
1250,40.375,117.125,511.28
1251,40.375,117.875,266.19
1252,40.375,119.625,256.71
1253,40.375,119.875,266.19
1254,40.375,120.125,266.19
1255,40.375,120.375,266.19
1256,40.375,122.375,296.78
1257,40.375,122.625,296.78
1258,40.375,122.875,296.78
1259,40.375,124.375,1177.24
1260,40.125,-105.125,330.89
1261,40.125,-89.375,343.11
1262,40.125,-87.625,475.52
1263,40.125,-85.625,256.71
1264,40.125,-83.125,442.25
1265,40.125,-79.875,396.67
1266,40.125,-75.375,1094.89
1267,40.125,-75.125,1411.26
1268,40.125,-74.875,1754.26
1269,40.125,-8.875,1411.26
1270,40.125,-3.625,330.89
1271,40.125,18.125,511.28
1272,40.125,18.375,286.22
1273,40.125,67.875,790.02
1274,40.125,69.375,256.71
1275,40.125,70.625,591.09
1276,40.125,113.125,1055.9
1277,40.125,113.375,1055.9
1278,40.125,116.125,4669.73
1279,40.125,116.375,3133.74
1280,40.125,116.625,530.16
1281,40.125,116.875,659.02
1282,40.125,117.125,458.58
1283,40.125,117.375,458.58
1284,40.125,117.625,458.58
1285,40.125,117.875,475.52
1286,40.125,118.125,475.52
1287,40.125,118.625,530.16
1288,40.125,118.875,458.58
1289,40.125,119.625,307.74
1290,40.125,119.875,635.55
1291,40.125,120.125,635.55
1292,40.125,122.125,296.78
1293,40.125,122.375,296.78
1294,40.125,124.375,1177.24
1295,40.125,128.375,319.11
1296,39.875,-105.125,493.08
1297,39.875,-86.125,1691.79
1298,39.875,-84.125,819.19
1299,39.875,-75.375,1886.21
1300,39.875,-75.125,1135.32
1301,39.875,-74.875,256.71
1302,39.875,-74.125,458.58
1303,39.875,18.375,286.22
1304,39.875,49.375,570.04
1305,39.875,66.625,266.19
1306,39.875,66.875,256.71
1307,39.875,106.875,411.31
1308,39.875,112.875,256.71
1309,39.875,113.125,256.71
1310,39.875,115.625,426.5
1311,39.875,115.875,426.5
1312,39.875,116.125,426.5
1313,39.875,116.375,2344.65
1314,39.875,116.625,790.02
1315,39.875,116.875,790.02
1316,39.875,117.125,683.35
1317,39.875,117.375,426.5
1318,39.875,117.625,549.74
1319,39.875,117.875,549.74
1320,39.875,118.125,591.09
1321,39.875,118.375,2261.16
1322,39.875,118.625,591.09
1323,39.875,118.875,411.31
1324,39.875,119.125,368.92
1325,39.875,121.625,296.78
1326,39.875,121.875,296.78
1327,39.875,124.625,411.31
1328,39.875,125.125,296.78
1329,39.875,125.375,266.19
1330,39.875,127.625,2914.52
1331,39.875,140.125,343.11
1332,39.625,-119.875,296.78
1333,39.625,-105.125,790.02
1334,39.625,-104.875,913.33
1335,39.625,-86.125,1265.79
1336,39.625,-85.125,549.74
1337,39.625,-84.125,947.06
1338,39.625,-75.625,1220.71
1339,39.625,-74.875,266.19
1340,39.625,-0.375,330.89
1341,39.625,2.625,1094.89
1342,39.625,20.875,1055.9
1343,39.625,22.375,683.35
1344,39.625,66.625,286.22
1345,39.625,66.875,570.04
1346,39.625,75.875,426.5
1347,39.625,76.125,396.67
1348,39.625,76.375,426.5
1349,39.625,106.875,411.31
1350,39.625,115.875,549.74
1351,39.625,116.125,734.75
1352,39.625,116.375,849.44
1353,39.625,116.625,849.44
1354,39.625,116.875,475.52
1355,39.625,117.125,475.52
1356,39.625,117.375,426.5
1357,39.625,117.625,426.5
1358,39.625,117.875,266.19
1359,39.625,118.125,683.35
1360,39.625,118.375,411.31
1361,39.625,118.625,319.11
1362,39.625,118.875,307.74
1363,39.625,119.125,411.31
1364,39.625,121.625,296.78
1365,39.625,121.875,296.78
1366,39.625,124.625,266.19
1367,39.625,125.125,368.92
1368,39.625,125.375,330.89
1369,39.625,125.625,319.11
1370,39.625,125.875,475.52
1371,39.625,126.125,382.54
1372,39.625,126.375,343.11
1373,39.625,140.125,442.25
1374,39.625,141.125,493.08
1375,39.375,-84.375,612.92
1376,39.375,-76.625,1955.86
1377,39.375,-76.375,475.52
1378,39.375,-9.375,591.09
1379,39.375,-0.375,4343.05
1380,39.375,27.125,276.02
1381,39.375,27.375,276.02
1382,39.375,106.375,382.54
1383,39.375,115.625,819.19
1384,39.375,115.875,819.19
1385,39.375,116.125,849.44
1386,39.375,116.375,530.16
1387,39.375,116.625,458.58
1388,39.375,116.875,475.52
1389,39.375,117.125,1135.32
1390,39.375,117.375,612.92
1391,39.375,117.875,319.11
1392,39.375,118.125,411.31
1393,39.375,118.625,319.11
1394,39.375,118.875,256.71
1395,39.375,119.125,256.71
1396,39.375,121.875,1177.24
1397,39.375,122.125,1177.24
1398,39.375,125.625,411.31
1399,39.375,125.875,659.02
1400,39.375,126.125,511.28
1401,39.375,127.125,330.89
1402,39.375,127.375,266.19
1403,39.125,-121.625,708.59
1404,39.125,-94.625,761.89
1405,39.125,-84.625,1055.9
1406,39.125,-77.125,761.89
1407,39.125,-76.875,790.02
1408,39.125,-76.625,1265.79
1409,39.125,26.875,276.02
1410,39.125,27.125,276.02
1411,39.125,27.375,276.02
1412,39.125,66.875,276.02
1413,39.125,106.375,355.78
1414,39.125,114.625,382.54
1415,39.125,114.875,382.54
1416,39.125,115.125,426.5
1417,39.125,115.375,530.16
1418,39.125,115.625,761.89
1419,39.125,115.875,790.02
1420,39.125,116.125,635.55
1421,39.125,116.375,790.02
1422,39.125,116.625,790.02
1423,39.125,116.875,355.78
1424,39.125,117.125,10000.0
1425,39.125,117.375,1177.24
1426,39.125,117.625,734.75
1427,39.125,118.375,319.11
1428,39.125,121.625,1177.24
1429,39.125,121.875,1177.24
1430,39.125,125.375,266.19
1431,39.125,125.625,1018.3
1432,39.125,125.875,8044.74
1433,39.125,141.125,612.92
1434,38.875,-104.875,1265.79
1435,38.875,-94.625,493.08
1436,38.875,-90.375,286.22
1437,38.875,-77.375,880.81
1438,38.875,-77.125,2710.63
1439,38.875,-76.875,591.09
1440,38.875,-9.125,343.11
1441,38.875,16.625,790.02
1442,38.875,27.125,276.02
1443,38.875,65.625,296.78
1444,38.875,65.875,343.11
1445,38.875,68.875,2102.98
1446,38.875,114.625,475.52
1447,38.875,114.875,382.54
1448,38.875,115.125,659.02
1449,38.875,115.375,591.09
1450,38.875,115.625,591.09
1451,38.875,115.875,591.09
1452,38.875,116.125,819.19
1453,38.875,116.375,819.19
1454,38.875,116.625,612.92
1455,38.875,116.875,355.78
1456,38.875,117.125,343.11
1457,38.875,117.375,343.11
1458,38.875,121.125,1177.24
1459,38.875,121.375,1177.24
1460,38.875,125.125,475.52
1461,38.875,125.375,355.78
1462,38.875,125.625,442.25
1463,38.875,139.875,493.08
1464,38.625,-121.375,1955.86
1465,38.625,-121.125,442.25
1466,38.625,-94.375,355.78
1467,38.625,-90.375,1312.53
1468,38.625,-77.375,1517.41
1469,38.625,-76.875,368.92
1470,38.625,-9.125,3369.45
1471,38.625,26.375,276.02
1472,38.625,26.875,276.02
1473,38.625,27.125,276.02
1474,38.625,65.875,276.02
1475,38.625,106.125,734.75
1476,38.625,112.375,266.19
1477,38.625,112.625,266.19
1478,38.625,114.125,319.11
1479,38.625,114.375,396.67
1480,38.625,114.625,475.52
1481,38.625,114.875,612.92
1482,38.625,115.125,849.44
1483,38.625,115.375,635.55
1484,38.625,115.625,913.33
1485,38.625,115.875,659.02
1486,38.625,116.125,612.92
1487,38.625,116.375,612.92
1488,38.625,116.625,442.25
1489,38.625,116.875,396.67
1490,38.625,117.125,286.22
1491,38.625,117.375,286.22
1492,38.625,125.625,330.89
1493,38.625,125.875,296.78
1494,38.625,126.125,382.54
1495,38.375,-122.625,343.11
1496,38.375,-81.625,1177.24
1497,38.375,-0.625,708.59
1498,38.375,15.875,493.08
1499,38.375,26.875,276.02
1500,38.375,27.125,276.02
1501,38.375,27.375,276.02
1502,38.375,27.625,276.02
1503,38.375,114.375,549.74
1504,38.375,114.625,1094.89
1505,38.375,114.875,947.06
1506,38.375,115.125,734.75
1507,38.375,115.375,734.75
1508,38.375,115.625,683.35
1509,38.375,115.875,549.74
1510,38.375,116.125,493.08
1511,38.375,116.375,493.08
1512,38.375,116.625,368.92
1513,38.375,116.875,3022.14
1514,38.375,117.125,355.78
1515,38.375,117.375,286.22
1516,38.375,117.625,296.78
1517,38.375,125.625,368.92
1518,38.375,125.875,382.54
1519,38.375,126.375,382.54
1520,38.375,140.375,570.04
1521,38.375,140.625,947.06
1522,38.375,140.875,982.03
1523,38.375,141.125,368.92
1524,38.125,-85.875,1177.24
1525,38.125,-85.625,913.33
1526,38.125,-0.875,493.08
1527,38.125,-0.625,511.28
1528,38.125,13.125,343.11
1529,38.125,13.375,4188.39
1530,38.125,14.875,307.74
1531,38.125,15.125,458.58
1532,38.125,15.625,761.89
1533,38.125,15.875,396.67
1534,38.125,16.125,319.11
1535,38.125,21.875,913.33
1536,38.125,23.875,761.89
1537,38.125,26.875,276.02
1538,38.125,27.125,276.02
1539,38.125,27.375,276.02
1540,38.125,27.625,276.02
1541,38.125,27.875,276.02
1542,38.125,28.125,276.02
1543,38.125,28.375,276.02
1544,38.125,46.125,458.58
1545,38.125,46.375,276.02
1546,38.125,113.625,761.89
1547,38.125,114.375,549.74
1548,38.125,114.625,1094.89
1549,38.125,114.875,913.33
1550,38.125,115.125,819.19
1551,38.125,115.375,790.02
1552,38.125,115.625,426.5
1553,38.125,115.875,530.16
1554,38.125,116.125,683.35
1555,38.125,116.375,683.35
1556,38.125,116.625,355.78
1557,38.125,116.875,355.78
1558,38.125,117.125,458.58
1559,38.125,117.375,475.52
1560,38.125,126.875,266.19
1561,38.125,140.875,734.75
1562,37.875,-122.125,570.04
1563,37.875,-94.375,266.19
1564,37.875,-3.625,256.71
1565,37.875,-1.125,426.5
1566,37.875,-0.875,296.78
1567,37.875,12.625,256.71
1568,37.875,45.625,458.58
1569,37.875,45.875,458.58
1570,37.875,46.125,458.58
1571,37.875,68.875,276.02
1572,37.875,106.125,382.54
1573,37.875,112.375,1886.21
1574,37.875,112.625,1819.04
1575,37.875,112.875,458.58
1576,37.875,113.625,256.71
1577,37.875,113.875,256.71
1578,37.875,114.375,549.74
1579,37.875,114.625,880.81
1580,37.875,114.875,913.33
1581,37.875,115.125,612.92
1582,37.875,115.375,411.31
1583,37.875,115.625,849.44
1584,37.875,115.875,343.11
1585,37.875,116.125,426.5
1586,37.875,116.375,426.5
1587,37.875,116.625,442.25
1588,37.875,116.875,549.74
1589,37.875,117.125,549.74
1590,37.875,117.375,458.58
1591,37.875,118.625,319.11
1592,37.875,126.125,343.11
1593,37.875,126.625,266.19
1594,37.875,127.125,296.78
1595,37.875,139.125,591.09
1596,37.875,140.375,396.67
1597,37.625,-122.125,319.11
1598,37.625,-121.875,411.31
1599,37.625,-97.375,1463.37
1600,37.625,-77.625,708.59
1601,37.625,-1.125,330.89
1602,37.625,-0.875,330.89
1603,37.625,14.875,330.89
1604,37.625,15.125,1135.32
1605,37.625,45.875,458.58
1606,37.625,46.125,458.58
1607,37.625,46.375,458.58
1608,37.625,106.125,458.58
1609,37.625,111.625,330.89
1610,37.625,111.875,276.02
1611,37.625,112.375,570.04
1612,37.625,112.625,458.58
1613,37.625,112.875,458.58
1614,37.625,114.125,368.92
1615,37.625,114.375,355.78
1616,37.625,114.625,849.44
1617,37.625,114.875,612.92
1618,37.625,115.125,612.92
1619,37.625,115.375,396.67
1620,37.625,115.625,426.5
1621,37.625,115.875,442.25
1622,37.625,116.125,426.5
1623,37.625,116.375,612.92
1624,37.625,116.625,411.31
1625,37.625,116.875,368.92
1626,37.625,117.125,549.74
1627,37.625,117.375,570.04
1628,37.625,117.625,549.74
1629,37.625,117.875,659.02
1630,37.625,118.125,256.71
1631,37.625,120.375,1177.24
1632,37.625,120.625,1177.24
1633,37.625,120.875,635.55
1634,37.625,126.625,819.19
1635,37.625,126.875,5597.98
1636,37.625,127.125,1517.41
1637,37.625,127.375,1018.3
1638,37.625,138.875,511.28
1639,37.625,140.375,330.89
1640,37.375,-121.875,5020.97
1641,37.375,-120.625,330.89
1642,37.375,13.625,319.11
1643,37.375,13.875,343.11
1644,37.375,49.375,493.08
1645,37.375,49.625,659.02
1646,37.375,49.875,659.02
1647,37.375,50.125,286.22
1648,37.375,111.625,343.11
1649,37.375,111.875,343.11
1650,37.375,112.125,382.54
1651,37.375,112.375,330.89
1652,37.375,114.375,286.22
1653,37.375,114.625,591.09
1654,37.375,114.875,612.92
1655,37.375,115.125,635.55
1656,37.375,115.375,549.74
1657,37.375,115.625,493.08
1658,37.375,115.875,570.04
1659,37.375,116.125,442.25
1660,37.375,116.375,411.31
1661,37.375,116.625,368.92
1662,37.375,116.875,493.08
1663,37.375,117.125,511.28
1664,37.375,117.375,511.28
1665,37.375,117.625,411.31
1666,37.375,117.875,493.08
1667,37.375,118.125,458.58
1668,37.375,118.375,442.25
1669,37.375,118.625,475.52
1670,37.375,118.875,530.16
1671,37.375,119.875,612.92
1672,37.375,120.125,612.92
1673,37.375,120.375,458.58
1674,37.375,120.625,319.11
1675,37.375,120.875,319.11
1676,37.375,121.125,319.11
1677,37.375,121.375,982.03
1678,37.375,121.625,982.03
1679,37.375,121.875,319.11
1680,37.375,122.125,319.11
1681,37.375,122.375,411.31
1682,37.375,126.875,5804.7
1683,37.375,127.125,6471.78
1684,37.375,127.375,475.52
1685,37.375,127.875,343.11
1686,37.375,138.625,266.19
1687,37.375,138.875,591.09
1688,37.375,140.125,458.58
1689,37.375,140.375,458.58
1690,37.125,-121.625,570.04
1691,37.125,-93.375,458.58
1692,37.125,-3.625,1055.9
1693,37.125,14.375,266.19
1694,37.125,45.625,319.11
1695,37.125,45.875,256.71
1696,37.125,49.625,659.02
1697,37.125,50.125,1018.3
1698,37.125,111.625,426.5
1699,37.125,111.875,442.25
1700,37.125,112.125,442.25
1701,37.125,112.375,382.54
1702,37.125,113.875,330.89
1703,37.125,114.625,947.06
1704,37.125,114.875,880.81
1705,37.125,115.125,591.09
1706,37.125,115.375,530.16
1707,37.125,115.625,761.89
1708,37.125,115.875,530.16
1709,37.125,116.125,549.74
1710,37.125,116.375,411.31
1711,37.125,116.625,511.28
1712,37.125,116.875,493.08
1713,37.125,117.125,458.58
1714,37.125,117.375,549.74
1715,37.125,117.625,549.74
1716,37.125,117.875,591.09
1717,37.125,118.125,635.55
1718,37.125,118.375,442.25
1719,37.125,118.625,511.28
1720,37.125,118.875,530.16
1721,37.125,119.125,1018.3
1722,37.125,119.375,442.25
1723,37.125,119.875,612.92
1724,37.125,120.125,612.92
1725,37.125,120.375,458.58
1726,37.125,120.625,530.16
1727,37.125,120.875,530.16
1728,37.125,121.125,276.02
1729,37.125,121.375,276.02
1730,37.125,121.625,276.02
1731,37.125,121.875,319.11
1732,37.125,122.125,319.11
1733,37.125,122.375,411.31
1734,37.125,126.875,256.71
1735,37.125,127.125,659.02
1736,37.125,127.375,1094.89
1737,37.125,127.875,296.78
1738,37.125,138.125,549.74
1739,37.125,140.375,276.02
1740,37.125,140.875,286.22
1741,36.875,-121.375,330.89
1742,36.875,-119.875,549.74
1743,36.875,-76.375,635.55
